book_id_title,book_id,book_title,book_series,book_series_uri,isbn,isbn13,year_first_published,author,num_pages,genres,num_ratings,num_reviews,average_rating,rating_distribution
2218252,2218252,Rumors,Luxe #2,/series/44067-luxe,0061345717,9780061345715,,Anna Godbersen,423,"['Historical > Historical Fiction', 'Young Adult', 'Romance', 'Historical', 'Fiction', 'Womens Fiction > Chick Lit', 'Young Adult > Teen', 'Romance > Historical Romance', 'Drama', 'Literature > 19th Century']",38924,1909,3.85,"{'5 Stars': 11897, '4 Stars': 13507, '3 Stars': 10018, '2 Stars': 2638, '1 Star': 864}"
53138099,53138099,Finlay Donovan Is Killing It,Finlay Donovan #1,/series/310445-finlay-donovan,1250830443,9781250830449,,Elle Cosimano,355,"['Mystery', 'Fiction', 'Thriller > Mystery Thriller', 'Contemporary', 'Thriller', 'Audiobook', 'Adult', 'Humor', 'Romance', 'Adult Fiction']",34710,6135,4.04,"{'5 Stars': 10660, '4 Stars': 16434, '3 Stars': 6247, '2 Stars': 1064, '1 Star': 305}"
7042434,7042434,Jellicoe Road,,,0670070297,9780670070299,2006,Melina Marchetta,419,"['Young Adult', 'Contemporary', 'Fiction', 'Mystery', 'Romance', 'Realistic Fiction', 'Cultural > Australia', 'Young Adult > Coming Of Age', 'Young Adult > Teen', 'Young Adult > Young Adult Contemporary']",48339,7061,4.13,"{'5 Stars': 23376, '4 Stars': 13488, '3 Stars': 7263, '2 Stars': 2602, '1 Star': 1610}"
38980,38980,The Princess Diaries,The Princess Diaries #1,/series/43768-the-princess-diaries,0062998455,9780062998453,2000,Meg Cabot,283,"['Young Adult', 'Romance', 'Fiction', 'Contemporary', 'Womens Fiction > Chick Lit', 'Young Adult > Teen', 'Childrens', 'Humor', 'Realistic Fiction', 'Childrens > Middle Grade']",246883,6010,3.79,"{'5 Stars': 76236, '4 Stars': 76707, '3 Stars': 67664, '2 Stars': 19406, '1 Star': 6870}"
15796700,15796700,Americanah,,,isbn not found,9780007356348,,Chimamanda Ngozi Adichie,477,"['Fiction', 'Cultural > Africa', 'Contemporary', 'Feminism', 'Literary Fiction', 'Race', 'Western Africa > Nigeria', 'Novels', 'Romance', 'Audiobook']",318437,26256,4.31,"{'5 Stars': 157843, '4 Stars': 114440, '3 Stars': 35160, '2 Stars': 7487, '1 Star': 3507}"
23346377,23346377,"In a Dark, Dark Wood",,,1501112333,9781501112331,,Ruth Ware,352,"['Mystery', 'Thriller', 'Fiction', 'Thriller > Mystery Thriller', 'Suspense', 'Audiobook', 'Mystery > Crime', 'Adult', 'Horror', 'Adult Fiction']",274621,21657,3.72,"{'5 Stars': 63490, '4 Stars': 104312, '3 Stars': 78921, '2 Stars': 21468, '1 Star': 6430}"
24378015,24378015,Never Never,Never Never #1,/series/144357-never-never,6070737636,9786070737633,,Colleen Hoover,158,"['Romance', 'Young Adult', 'Contemporary', 'New Adult', 'Mystery', 'Fantasy > Paranormal', 'Fiction', 'Fantasy', 'Suspense', 'Romance > Contemporary Romance']",79470,9931,4.04,"{'5 Stars': 30478, '4 Stars': 28771, '3 Stars': 14808, '2 Stars': 3891, '1 Star': 1522}"
36072,36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,,,0282202218,9780282202217,1988,Stephen R. Covey,372,"['Self Help', 'Nonfiction', 'Business', 'Self Help > Personal Development', 'Psychology', 'Leadership', 'Productivity', 'Business > Management', 'Audiobook', 'Philosophy']",625197,12202,4.14,"{'5 Stars': 289339, '4 Stars': 192529, '3 Stars': 98711, '2 Stars': 28183, '1 Star': 16435}"
48656130,48656130,This Time Next Year,,,0593191218,9780593191200,,Sophie Cousens,352,"['Romance', 'Fiction', 'Contemporary', 'Womens Fiction > Chick Lit', 'Holiday > Christmas', 'Audiobook', 'Adult', 'Holiday', 'Romance > Contemporary Romance', 'Adult Fiction']",59863,6050,3.86,"{'5 Stars': 14286, '4 Stars': 26894, '3 Stars': 15344, '2 Stars': 2754, '1 Star': 585}"
10762469,10762469,The Leftovers,,,0312363559,9780312363550,2011,Tom Perrotta,355,"['Fiction', 'Fantasy', 'Science Fiction', 'Science Fiction > Dystopia', 'Contemporary', 'Audiobook', 'Adult Fiction', 'Adult', 'Literary Fiction', 'Novels']",44833,5884,3.41,"{'5 Stars': 5453, '4 Stars': 16028, '3 Stars': 16369, '2 Stars': 5609, '1 Star': 1374}"
27213163,27213163,Another Brooklyn,,,0062359991,9780062359995,,Jacqueline Woodson,177,"['Fiction', 'Historical > Historical Fiction', 'Young Adult', 'Audiobook', 'Young Adult > Coming Of Age', 'Adult', 'Adult Fiction', 'Literary Fiction', 'Cultural > African American', 'New York']",32976,4613,3.88,"{'5 Stars': 8795, '4 Stars': 14079, '3 Stars': 7858, '2 Stars': 1804, '1 Star': 440}"
7124095,7124095,Gone,Wake #3,/series/44553-wake,1416979212,9781416979210,,Lisa McMann,214,"['Young Adult', 'Fantasy', 'Fantasy > Paranormal', 'Romance', 'Fiction', 'Fantasy > Supernatural', 'Mystery', 'Young Adult > Teen', 'Fantasy > Urban Fantasy', 'Young Adult > Young Adult Fantasy']",32749,1991,3.69,"{'5 Stars': 9374, '4 Stars': 9692, '3 Stars': 8997, '2 Stars': 3436, '1 Star': 1250}"
23156040,23156040,Those Who Leave and Those Who Stay,L'amica geniale #3,/series/87018-l-amica-geniale,8866324116,9788866324119,2013,Elena Ferrante,418,"['Fiction', 'Cultural > Italy', 'Historical > Historical Fiction', 'European Literature > Italian Literature', 'Novels', 'Literary Fiction', 'Audiobook', 'Contemporary', 'Feminism', 'Womens']",109396,6485,4.32,"{'5 Stars': 52363, '4 Stars': 42158, '3 Stars': 12834, '2 Stars': 1689, '1 Star': 352}"
1743390,1743390,A Curse Dark as Gold,,,0439895774,9780439895774,,Elizabeth C. Bunce,396,"['Fantasy', 'Young Adult', 'Fantasy > Fairy Tales', 'Retellings', 'Historical > Historical Fiction', 'Fiction', 'Romance', 'Historical', 'Fairy Tales > Fairy Tale Retellings', 'Fantasy > Magic']",14524,1625,3.62,"{'5 Stars': 3521, '4 Stars': 4770, '3 Stars': 4005, '2 Stars': 1591, '1 Star': 637}"
54660653,54660653,Twice Shy,,,isbn not found,9780593085547,,Sarah Hogle,302,"['Romance', 'Contemporary', 'Romance > Contemporary Romance', 'Adult', 'Fiction', 'Womens Fiction > Chick Lit', 'Audiobook', 'Adult Fiction', 'Health > Mental Health', 'New Adult']",17716,3527,3.77,"{'5 Stars': 4637, '4 Stars': 6433, '3 Stars': 4944, '2 Stars': 1398, '1 Star': 304}"
38612739,38612739,Pet,Pet #1,/series/324665-pet,0525647074,9780525647072,,Akwaeke Emezi,208,"['Fantasy', 'Young Adult', 'LGBT', 'Fiction', 'LGBT > Queer', 'Magical Realism', 'Childrens > Middle Grade', 'LGBT > Transgender', 'Audiobook', 'Young Adult > Young Adult Fantasy']",16610,3669,4.18,"{'5 Stars': 7028, '4 Stars': 6382, '3 Stars': 2560, '2 Stars': 514, '1 Star': 126}"
36236124,36236124,Fight Club,Fight Club #1,/series/307088-fight-club,0393327345,9780393327342,1996,Chuck Palahniuk,224,"['Fiction', 'Classics', 'Contemporary', 'Thriller', 'Novels', 'Mystery', 'Adult', 'Literature', 'Literature > American', 'Adult Fiction']",539302,16392,4.18,"{'5 Stars': 239146, '4 Stars': 192664, '3 Stars': 80557, '2 Stars': 19012, '1 Star': 7923}"
110391,110391,The Duke and I,Bridgertons #1,/series/40393-bridgertons,0063078694,9780063078697,2000,Julia Quinn,384,"['Romance', 'Romance > Historical Romance', 'Historical > Historical Fiction', 'Historical', 'Fiction', 'Historical > Regency', 'Adult', 'Audiobook', 'Womens Fiction > Chick Lit', 'Historical Romance > Regency Romance']",256773,20577,3.85,"{'5 Stars': 77544, '4 Stars': 93638, '3 Stars': 61652, '2 Stars': 17277, '1 Star': 6662}"
29939230,29939230,A Conjuring of Light,Shades of Magic #3,/series/122142-shades-of-magic,0765387476,9780765387479,,V.E. Schwab,624,"['Fantasy', 'Young Adult', 'Fiction', 'Fantasy > Magic', 'Adult', 'LGBT', 'Romance', 'Audiobook', 'Adventure', 'New Adult']",115056,15190,4.32,"{'5 Stars': 59716, '4 Stars': 38170, '3 Stars': 12946, '2 Stars': 3106, '1 Star': 1118}"
140075,140075,All Together Dead,Sookie Stackhouse #7,/series/42636-sookie-stackhouse,0441015816,9780441015818,,Charlaine Harris,336,"['Fantasy', 'Paranormal > Vampires', 'Fantasy > Paranormal', 'Fantasy > Urban Fantasy', 'Fiction', 'Romance', 'Mystery', 'Romance > Paranormal Romance', 'Fantasy > Supernatural', 'Adult']",197184,3734,4.04,"{'5 Stars': 70516, '4 Stars': 75033, '3 Stars': 42456, '2 Stars': 7099, '1 Star': 2080}"
15749186,15749186,To All the Boys I've Loved Before,To All the Boys I've Loved Before #1,/series/121588-to-all-the-boys-i-ve-loved-before,8408128442,9788408128441,,Jenny Han,355,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Audiobook', 'Womens Fiction > Chick Lit', 'Realistic Fiction', 'Young Adult > Young Adult Contemporary', 'Young Adult > Young Adult Romance', 'Young Adult > High School']",659975,42811,4.09,"{'5 Stars': 278505, '4 Stars': 221992, '3 Stars': 114177, '2 Stars': 30133, '1 Star': 15168}"
15196,15196,Maus I: A Survivor's Tale: My Father Bleeds History,Maus #1,/series/50145-maus,2080660292,9782080660299,1986,Art Spiegelman,159,"['Sequential Art > Graphic Novels', 'Sequential Art > Comics', 'History', 'Nonfiction', 'Autobiography > Memoir', 'World War II > Holocaust', 'Biography', 'Historical', 'War', 'Graphic Novels Comics']",276988,6638,4.34,"{'5 Stars': 155971, '4 Stars': 78212, '3 Stars': 29163, '2 Stars': 7935, '1 Star': 5707}"
38348476,38348476,Calypso,,,0316392383,9780316392389,,David Sedaris,273,"['Nonfiction', 'Humor', 'Autobiography > Memoir', 'Writing > Essays', 'Audiobook', 'Short Stories', 'Biography', 'Humor > Comedy', 'Biography Memoir', 'Biography > Autobiography']",111636,10095,4.08,"{'5 Stars': 42416, '4 Stars': 45230, '3 Stars': 17327, '2 Stars': 4334, '1 Star': 2329}"
2118745,2118745,The Knife of Never Letting Go,Chaos Walking #1,/series/44939-chaos-walking,0763676187,9780763676186,,Patrick Ness,479,"['Young Adult', 'Science Fiction > Dystopia', 'Science Fiction', 'Fantasy', 'Fiction', 'Adventure', 'Young Adult > Teen', 'Thriller', 'Audiobook', 'Apocalyptic > Post Apocalyptic']",182749,19101,3.96,"{'5 Stars': 69539, '4 Stars': 62239, '3 Stars': 32530, '2 Stars': 11377, '1 Star': 7064}"
24817626,24817626,Go Set a Watchman,To Kill a Mockingbird,/series/255474-to-kill-a-mockingbird,1785150286,9781785150289,,Harper Lee,278,"['Fiction', 'Historical > Historical Fiction', 'Classics', 'Audiobook', 'Historical', 'Adult', 'Adult Fiction', 'Literature', 'Literary Fiction', 'Novels']",251278,30748,3.32,"{'5 Stars': 36520, '4 Stars': 72908, '3 Stars': 89156, '2 Stars': 39446, '1 Star': 13248}"
22749539,22749539,Echo,,,0545788366,9788594540409,,Pam Muñoz Ryan,592,"['Historical > Historical Fiction', 'Childrens > Middle Grade', 'Fantasy', 'Young Adult', 'Fiction', 'Audiobook', 'Magical Realism', 'Historical', 'Childrens', 'Music']",37152,6825,4.35,"{'5 Stars': 20117, '4 Stars': 11836, '3 Stars': 3736, '2 Stars': 911, '1 Star': 552}"
53568397,53568397,The Midnight Library,,,0525559477,9780525559474,2020,Matt Haig,289,"['Fiction', 'Fantasy', 'Contemporary', 'Audiobook', 'Magical Realism', 'Adult', 'Science Fiction', 'Health > Mental Health', 'Adult Fiction', 'Writing > Books About Books']",771296,92045,4.08,"{'5 Stars': 291211, '4 Stars': 294866, '3 Stars': 144559, '2 Stars': 33218, '1 Star': 7442}"
21981841,21981841,Corrupt,Devil's Night #1,/series/177464-devil-s-night,1518783872,9781518783876,2015,Penelope Douglas,460,"['Romance', 'Dark', 'New Adult', 'Contemporary', 'Romance > Contemporary Romance', 'Academic > College', 'Adult', 'Suspense', 'Adult Fiction > Erotica', 'Sociology > Abuse']",84356,9132,3.83,"{'5 Stars': 30310, '4 Stars': 25205, '3 Stars': 17302, '2 Stars': 7202, '1 Star': 4337}"
2921082,2921082,The Maze of Bones,The 39 Clues #1,/series/45556-the-39-clues,0545090547,9780545090544,,Rick Riordan,220,"['Mystery', 'Adventure', 'Young Adult', 'Childrens > Middle Grade', 'Fiction', 'Childrens', 'Fantasy', 'Audiobook', 'Childrens > Juvenile', 'Action']",80560,4973,3.85,"{'5 Stars': 27022, '4 Stars': 25636, '3 Stars': 19415, '2 Stars': 5819, '1 Star': 2668}"
25852784,25852784,Evicted: Poverty and Profit in the American City,,,0553447440,9780553447446,,Matthew Desmond,418,"['Nonfiction', 'Sociology', 'Politics', 'Social Movements > Social Justice', 'History', 'Economics', 'Audiobook', 'Social Issues > Poverty', 'Social Issues', 'Race']",78723,9753,4.46,"{'5 Stars': 47000, '4 Stars': 23546, '3 Stars': 6210, '2 Stars': 1315, '1 Star': 652}"
2741766,2741766,How to Say Goodbye in Robot,,,8501091022,9788501091024,,Natalie Standiford,288,"['Young Adult', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Romance', 'Young Adult > Teen', 'Young Adult > Coming Of Age', 'Young Adult > High School', 'Young Adult > Young Adult Contemporary', 'Audiobook']",8453,1056,3.83,"{'5 Stars': 2895, '4 Stars': 2495, '3 Stars': 2066, '2 Stars': 732, '1 Star': 265}"
26114463,26114463,Nevernight,The Nevernight Chronicle #1,/series/164599-the-nevernight-chronicle,0008179980,9780008179984,,Jay Kristoff,429,"['Fantasy', 'Young Adult', 'Fiction', 'Adult', 'New Adult', 'Fantasy > High Fantasy', 'Romance', 'Audiobook', 'Fantasy > Magic', 'Young Adult > Young Adult Fantasy']",73618,12150,4.2,"{'5 Stars': 35854, '4 Stars': 24546, '3 Stars': 7963, '2 Stars': 2850, '1 Star': 2405}"
4932435,4932435,Finnikin of the Rock,Lumatere Chronicles #1,/series/57115-lumatere-chronicles,0763643610,9780763643614,,Melina Marchetta,416,"['Fantasy', 'Young Adult', 'Romance', 'Adventure', 'Fiction', 'Young Adult > Young Adult Fantasy', 'Fantasy > High Fantasy', 'Fantasy > Magic', 'Young Adult > Teen', 'Fantasy > Epic Fantasy']",49611,4539,3.87,"{'5 Stars': 18271, '4 Stars': 16133, '3 Stars': 8497, '2 Stars': 3755, '1 Star': 2955}"
24485589,24485589,Hunted,,,0062422286,9780062422286,,Meagan Spooner,384,"['Fantasy', 'Young Adult', 'Retellings', 'Romance', 'Fantasy > Fairy Tales', 'Young Adult > Young Adult Fantasy', 'Fiction', 'Fantasy > Magic', 'Fairy Tales > Beauty and The Beast', 'Fairy Tales > Fairy Tale Retellings']",27137,5011,3.89,"{'5 Stars': 7620, '4 Stars': 11225, '3 Stars': 6394, '2 Stars': 1529, '1 Star': 369}"
12983100,12983100,World After,Penryn & the End of Days #2,/series/63495-penryn-the-end-of-days,6077354139,9781477817285,2013,Susan Ee,438,"['Fantasy', 'Young Adult', 'Paranormal > Angels', 'Science Fiction > Dystopia', 'Fantasy > Paranormal', 'Romance', 'Apocalyptic > Post Apocalyptic', 'Fantasy > Urban Fantasy', 'Fiction', 'Fantasy > Supernatural']",101287,8531,4.14,"{'5 Stars': 43532, '4 Stars': 36199, '3 Stars': 15807, '2 Stars': 3961, '1 Star': 1788}"
5899779,5899779,Pride and Prejudice and Zombies,Pride and Prejudice and Zombies #1,/series/59091-pride-and-prejudice-and-zombies,1594744513,9781594744518,2009,Seth Grahame-Smith,320,"['Fiction', 'Horror', 'Fantasy', 'Horror > Zombies', 'Humor', 'Romance', 'Classics', 'Historical > Historical Fiction', 'Fantasy > Paranormal', 'Historical']",136391,13284,3.31,"{'5 Stars': 25436, '4 Stars': 37152, '3 Stars': 40742, '2 Stars': 20749, '1 Star': 12312}"
73086,73086,Kiss an Angel,,,0061794791,9788498723687,,Susan Elizabeth Phillips,384,"['Romance', 'Romance > Contemporary Romance', 'Contemporary', 'Womens Fiction > Chick Lit', 'Humor', 'Adult', 'Fiction', 'New Adult', 'Marriage', 'Love']",54618,4033,4.2,"{'5 Stars': 26534, '4 Stars': 16767, '3 Stars': 8062, '2 Stars': 2209, '1 Star': 1046}"
52504334,52504334,A Master of Djinn,Dead Djinn Universe #1,/series/299884-dead-djinn-universe,1250267684,9781250267689,,P. Djèlí Clark,396,"['Fantasy', 'Historical > Historical Fiction', 'Science Fiction > Steampunk', 'Fiction', 'Mystery', 'LGBT', 'Historical', 'Adult', 'Science Fiction', 'Science Fiction > Alternate History']",7704,1686,4.17,"{'5 Stars': 3010, '4 Stars': 3284, '3 Stars': 1158, '2 Stars': 186, '1 Star': 66}"
93728,93728,Princess in Love,The Princess Diaries #3,/series/43768-the-princess-diaries,0330482076,9780330482073,2002,Meg Cabot,260,"['Young Adult', 'Romance', 'Fiction', 'Contemporary', 'Womens Fiction > Chick Lit', 'Young Adult > Teen', 'Childrens', 'Humor', 'Realistic Fiction', 'Audiobook']",56993,1656,3.78,"{'5 Stars': 16178, '4 Stars': 18499, '3 Stars': 16906, '2 Stars': 4223, '1 Star': 1187}"
17623975,17623975,Just One Day,Just One Day #1,/series/67557-just-one-day,0525425918,9780525425915,2013,Gayle Forman,369,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'New Adult', 'Realistic Fiction', 'Travel', 'Womens Fiction > Chick Lit', 'Young Adult > Young Adult Contemporary', 'Young Adult > Teen']",85205,8166,3.98,"{'5 Stars': 30989, '4 Stars': 30990, '3 Stars': 16162, '2 Stars': 4577, '1 Star': 2487}"
861326,861326,The Viscount Who Loved Me,Bridgertons #2,/series/40393-bridgertons,8495752514,9788495752512,2000,Julia Quinn,354,"['Romance', 'Romance > Historical Romance', 'Historical', 'Historical > Historical Fiction', 'Fiction', 'Historical > Regency', 'Adult', 'Audiobook', 'Historical Romance > Regency Romance', 'Womens Fiction > Chick Lit']",168276,12591,4.07,"{'5 Stars': 59516, '4 Stars': 68894, '3 Stars': 33030, '2 Stars': 5712, '1 Star': 1124}"
8855321,8855321,Leviathan Wakes,The Expanse #1,/series/56399-the-expanse,0316129089,9780316129084,,James S.A. Corey,561,"['Science Fiction', 'Fiction', 'Space > Space Opera', 'Space', 'Science Fiction Fantasy', 'Audiobook', 'Fantasy', 'Mystery', 'Horror', 'Adult']",211884,14110,4.26,"{'5 Stars': 97224, '4 Stars': 82378, '3 Stars': 24197, '2 Stars': 5366, '1 Star': 2719}"
26082916,26082916,Ready Player Two,Ready Player One #2,/series/221687-ready-player-one,1524761346,9781524761349,,Ernest Cline,370,"['Science Fiction', 'Fiction', 'Audiobook', 'Fantasy', 'Young Adult', 'Science Fiction > Dystopia', 'Adventure', 'Science Fiction Fantasy', 'Adult', 'Adult Fiction']",107033,15192,3.43,"{'5 Stars': 17765, '4 Stars': 34508, '3 Stars': 35685, '2 Stars': 14555, '1 Star': 4520}"
53615534,53615534,The Lion of Mars,,,0593121813,9780593121818,,Jennifer L. Holm,259,"['Childrens > Middle Grade', 'Science Fiction', 'Adventure', 'Space', 'Fiction', 'Childrens', 'Childrens > Juvenile', 'Audiobook', 'Fantasy', 'Family']",1592,346,4.12,"{'5 Stars': 531, '4 Stars': 755, '3 Stars': 274, '2 Stars': 27, '1 Star': 5}"
2802316,2802316,Shadow Kiss,Vampire Academy #3,/series/42114-vampire-academy,8522012059,9780141328553,,Richelle Mead,443,"['Young Adult', 'Paranormal > Vampires', 'Fantasy', 'Fantasy > Paranormal', 'Romance', 'Fantasy > Urban Fantasy', 'Romance > Paranormal Romance', 'Fantasy > Supernatural', 'Fiction', 'Fantasy > Magic']",352306,11932,4.32,"{'5 Stars': 192755, '4 Stars': 100515, '3 Stars': 43366, '2 Stars': 10162, '1 Star': 5508}"
25883848,25883848,The Hating Game,,,0062439596,9780062439598,,Sally Thorne,387,"['Romance', 'Contemporary', 'Romance > Contemporary Romance', 'Fiction', 'Womens Fiction > Chick Lit', 'Adult', 'Audiobook', 'New Adult', 'Humor', 'Adult Fiction']",364947,43879,4.08,"{'5 Stars': 154715, '4 Stars': 120702, '3 Stars': 61015, '2 Stars': 19357, '1 Star': 9158}"
46777,46777,Tithe,Modern Faerie Tales #1,/series/41855-modern-faerie-tales,0689849249,9780689849244,2002,Holly Black,332,"['Fantasy', 'Young Adult', 'Fantasy > Urban Fantasy', 'Fantasy > Paranormal', 'Fairies > Fae', 'Fiction', 'Romance', 'Paranormal > Fairies', 'Young Adult > Young Adult Fantasy', 'Fantasy > Magic']",91977,4917,3.71,"{'5 Stars': 27839, '4 Stars': 28118, '3 Stars': 22526, '2 Stars': 8775, '1 Star': 4719}"
170210,170210,Dead as a Doornail,Sookie Stackhouse #5,/series/42636-sookie-stackhouse,0575091053,9780575091054,2005,Charlaine Harris,295,"['Fantasy', 'Paranormal > Vampires', 'Fantasy > Paranormal', 'Fantasy > Urban Fantasy', 'Fiction', 'Romance', 'Mystery', 'Romance > Paranormal Romance', 'Fantasy > Supernatural', 'Adult']",218757,4184,3.99,"{'5 Stars': 73744, '4 Stars': 83162, '3 Stars': 49853, '2 Stars': 8862, '1 Star': 3136}"
49867430,49867430,Hench,,,0062978586,9780062978585,,Natalie Zina Walschots,403,"['Fantasy', 'Fiction', 'Science Fiction', 'Comics > Superheroes', 'LGBT', 'Fantasy > Urban Fantasy', 'Adult', 'Audiobook', 'LGBT > Queer', 'Cultural > Canada']",12699,2756,4.07,"{'5 Stars': 4528, '4 Stars': 5341, '3 Stars': 2139, '2 Stars': 519, '1 Star': 172}"
248484,248484,Book of a Thousand Days,,,1681193159,9781681193151,,Shannon Hale,306,"['Fantasy', 'Young Adult', 'Romance', 'Fiction', 'Fantasy > Fairy Tales', 'Retellings', 'Historical > Historical Fiction', 'Young Adult > Young Adult Fantasy', 'Adventure', 'Young Adult > Teen']",54161,6318,3.94,"{'5 Stars': 17422, '4 Stars': 21322, '3 Stars': 11427, '2 Stars': 2844, '1 Star': 1146}"
13419891,13419891,The Assassin and the Desert,Throne of Glass #0.3,/series/51288-throne-of-glass,8420413496,9788420413495,,Sarah J. Maas,103,"['Fantasy', 'Young Adult', 'Novella', 'Short Stories', 'Fiction', 'Fantasy > High Fantasy', 'Romance', 'New Adult', 'Young Adult > Young Adult Fantasy', 'Adventure']",34870,1639,4.4,"{'5 Stars': 19522, '4 Stars': 10595, '3 Stars': 3995, '2 Stars': 565, '1 Star': 193}"
48902303,48902303,Memorial,,,0593087275,9780593087275,,Bryan Washington,320,"['Fiction', 'LGBT', 'Contemporary', 'Romance', 'LGBT > Queer', 'Literary Fiction', 'Audiobook', 'Adult', 'Novels', 'Adult Fiction']",23577,3303,3.59,"{'5 Stars': 3973, '4 Stars': 8960, '3 Stars': 8036, '2 Stars': 2120, '1 Star': 488}"
9067850,9067850,The Throne of Fire,The Kane Chronicles #2,/series/49971-the-kane-chronicles,1423142012,9781423142010,,Rick Riordan,452,"['Fantasy', 'Fantasy > Mythology', 'Young Adult', 'Childrens > Middle Grade', 'Fiction', 'Adventure', 'Childrens', 'Fantasy > Magic', 'Fantasy > Urban Fantasy', 'Young Adult > Young Adult Fantasy']",189611,6573,4.17,"{'5 Stars': 83837, '4 Stars': 65970, '3 Stars': 30647, '2 Stars': 6386, '1 Star': 2771}"
50997696,50997696,Outlawed,,,1635578248,9781635578249,,Anna North,261,"['Historical > Historical Fiction', 'Fiction', 'Westerns', 'LGBT', 'Historical', 'Feminism', 'Adult', 'LGBT > Queer', 'Adventure', 'Adult Fiction']",41424,5082,3.57,"{'5 Stars': 6631, '4 Stars': 15603, '3 Stars': 14534, '2 Stars': 3873, '1 Star': 783}"
50892349,50892349,Magic Lessons,Practical Magic #0.1,/series/210171-practical-magic,1982108851,9781982163624,,Alice Hoffman,396,"['Fantasy', 'Historical > Historical Fiction', 'Fiction', 'Magical Realism', 'Paranormal > Witches', 'Fantasy > Magic', 'Romance', 'Fantasy > Paranormal', 'Historical', 'Audiobook']",35234,4393,4.2,"{'5 Stars': 14943, '4 Stars': 14125, '3 Stars': 4888, '2 Stars': 954, '1 Star': 324}"
52036,52036,Siddhartha,,,9502531329,9788845901843,1922,Hermann Hesse,152,"['Classics', 'Fiction', 'Philosophy', 'Spirituality', 'Religion', 'Literature', 'Religion > Buddhism', 'European Literature > German Literature', 'Novels', 'Historical > Historical Fiction']",656575,20704,4.04,"{'5 Stars': 268211, '4 Stars': 215802, '3 Stars': 121371, '2 Stars': 36239, '1 Star': 14952}"
42769202,42769202,Starsight,Skyward #2,/series/247635-skyward,0399555811,9780399555817,,Brandon Sanderson,461,"['Science Fiction', 'Young Adult', 'Fantasy', 'Fiction', 'Audiobook', 'Space', 'Adventure', 'Science Fiction > Aliens', 'Space > Space Opera', 'Science Fiction > Dystopia']",57421,6398,4.41,"{'5 Stars': 30218, '4 Stars': 21527, '3 Stars': 5017, '2 Stars': 564, '1 Star': 95}"
30653853,30653853,The Upside of Unrequited,Simonverse #2,/series/281517-simonverse,0141356111,9780141356112,,Becky Albertalli,336,"['Young Adult', 'Contemporary', 'Romance', 'LGBT', 'Fiction', 'Audiobook', 'Young Adult > Young Adult Contemporary', 'Realistic Fiction', 'LGBT > Queer', 'Health > Mental Health']",72139,10017,3.91,"{'5 Stars': 23251, '4 Stars': 27257, '3 Stars': 15530, '2 Stars': 4389, '1 Star': 1712}"
34466910,34466910,Roomies,,,8550303038,9788550303031,,Christina Lauren,368,"['Romance', 'Contemporary', 'Romance > Contemporary Romance', 'New Adult', 'Adult', 'Womens Fiction > Chick Lit', 'Fiction', 'Audiobook', 'Music', 'Adult Fiction']",49156,5857,3.84,"{'5 Stars': 12114, '4 Stars': 20946, '3 Stars': 12823, '2 Stars': 2492, '1 Star': 781}"
227865,227865,The Eternity Code,Artemis Fowl #3,/series/42742-artemis-fowl,0786856289,9780786856282,2003,Eoin Colfer,329,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens > Middle Grade', 'Science Fiction', 'Childrens', 'Adventure', 'Fantasy > Magic', 'Fantasy > Urban Fantasy', 'Audiobook']",136415,2605,4.02,"{'5 Stars': 49244, '4 Stars': 51416, '3 Stars': 27772, '2 Stars': 5409, '1 Star': 2574}"
8662836,8662836,Chain Reaction,Perfect Chemistry #3,/series/46106-perfect-chemistry,3570308081,9788492929573,2011,Simone Elkeles,310,"['Romance', 'Young Adult', 'Contemporary', 'Realistic Fiction', 'Young Adult > High School', 'Romance > Contemporary Romance', 'New Adult', 'Womens Fiction > Chick Lit', 'Young Adult > Young Adult Romance', 'Fiction']",61945,2806,4.1,"{'5 Stars': 28055, '4 Stars': 18022, '3 Stars': 11099, '2 Stars': 3262, '1 Star': 1507}"
50265329,50265329,The Book of Two Ways,,,1984818376,9781984818379,,Jodi Picoult,416,"['Fiction', 'Romance', 'Contemporary', 'Audiobook', 'Adult', 'Historical > Historical Fiction', 'Adult Fiction', 'Northern Africa > Egypt', 'Realistic Fiction', 'Family']",58828,8295,3.65,"{'5 Stars': 13342, '4 Stars': 20874, '3 Stars': 17291, '2 Stars': 5369, '1 Star': 1952}"
11861815,11861815,Winger,Winger #1,/series/121339-winger,1442444932,9781442444935,,Andrew Smith,439,"['Young Adult', 'Contemporary', 'Realistic Fiction', 'Humor', 'Fiction', 'Romance', 'LGBT', 'Sports > Sports', 'Young Adult > Coming Of Age', 'Young Adult > Teen']",22422,4196,4.04,"{'5 Stars': 9801, '4 Stars': 6936, '3 Stars': 3438, '2 Stars': 1293, '1 Star': 954}"
