id,rating,started_at,read_at,book.id.#text,book.isbn13.@nil,book.text_reviews_count.#text,book.num_pages,book.publication_year,book.average_rating,book.ratings_count,user_id,book.isbn13
4342482799,5,Wed Nov 17 00:00:00 -0800 2021,Sat Nov 27 00:00:00 -0800 2021,24178,,17686,184,2001,4.18,1590589,1246837,9780064410939
4336361771,0,Sat Nov 13 00:00:00 -0800 2021,Mon Nov 15 14:33:38 -0800 2021,54621094,,2911,335,2021,3.93,21195,1246837,9781788166164
4326830604,0,Sun Nov 07 00:00:00 -0700 2021,Thu Nov 11 00:00:00 -0800 2021,304241,,22,,,4.05,284,1246837,9780753819555
4325905816,0,,Sun Nov 07 05:23:34 -0800 2021,36337550,,16210,432,2018,3.88,214859,1246837,
4322877032,5,Thu Nov 04 00:00:00 -0700 2021,Fri Nov 05 16:59:10 -0700 2021,35036409,,6075,331,2012,3.98,248828,1246837,
4314922789,0,,Sun Oct 31 09:18:41 -0700 2021,32620332,,69851,389,2017,4.47,756865,1246837,9781501139239
4201363991,0,,Thu Aug 26 00:00:00 -0700 2021,52578297,,68404,304,2020,4.08,765263,1246837,
4198500860,0,,,58854953,,64,384,2022,4.06,65,1246837,9781368071345
4179430567,0,Mon Aug 16 00:00:00 -0700 2021,Wed Aug 25 10:32:48 -0700 2021,45754981,,10631,302,2020,3.68,115044,1246837,9780525521143
4168864935,5,,Wed Aug 11 16:42:00 -0700 2021,52879286,,1570,462,,4.33,32206,1246837,9780316418539
4146153101,0,,Sat Jul 31 12:19:37 -0700 2021,25622810,,88,267,2016,3.67,495,1246837,9780393249095
4140228779,5,,Mon Jul 26 00:00:00 -0700 2021,49127718,,34826,352,2020,4.21,345632,1246837,9781982169633
4090245742,0,,Mon Jun 21 00:00:00 -0700 2021,21853621,,61742,448,2015,4.58,894447,1246837,9780312577223
3933356732,5,,Thu Apr 08 16:53:25 -0700 2021,123063,,1834,296,2004,3.73,22886,1246837,9781841954806
3931182365,0,,Tue Apr 06 00:00:00 -0700 2021,51541496,,6243,227,,3.59,60371,1246837,9780374194321
3927136620,0,,Mon Apr 05 02:48:32 -0700 2021,53284801,,797,288,2021,3.44,6383,1246837,9780385546775
3901568202,5,Sun Mar 21 00:00:00 -0700 2021,Sat Apr 03 16:51:34 -0700 2021,13330761,,6048,336,2012,3.94,56685,1246837,9780307959942
3862435454,0,,Sat Feb 27 04:24:14 -0800 2021,1075635,,137,240,1987,4.13,2984,1246837,9780140249729
3851212601,0,,Sun Feb 21 06:31:55 -0800 2021,381102,,1192,46,2001,4.01,58209,1246837,9781551924014
3810869052,0,,Sun Jan 31 00:00:00 -0800 2021,16107880,,80,168,2013,3.62,532,1246837,
3808966577,0,,Sun Jan 31 10:57:47 -0800 2021,36664365,,47,132,2018,3.43,167,1246837,9781684150243
3808432114,5,,Sat Jan 30 00:00:00 -0800 2021,32337898,,199,114,2017,3.51,5051,1246837,9781101871928
3746865684,0,Mon Jan 04 00:00:00 -0800 2021,Wed Mar 10 00:00:00 -0800 2021,2106016,,15,112,2000,4.14,78,1246837,9780862412302
3721898266,5,,Mon Dec 28 15:59:41 -0800 2020,31823677,,1668,,,4.05,39128,1246837,
3711347847,0,Wed Dec 23 00:00:00 -0800 2020,Wed Mar 10 00:00:00 -0800 2021,550240,,17,432,2006,3.86,113,1246837,9780060741815
3709918509,0,Tue Dec 22 00:00:00 -0800 2020,Fri Mar 05 00:00:00 -0800 2021,10767466,,1573,168,2011,4.20,24258,1246837,9781770460607
3709911377,0,,Tue Dec 22 15:42:40 -0800 2020,22822858,,34084,720,2015,4.32,315790,1246837,
3691923588,5,,Fri Dec 11 00:00:00 -0800 2020,3291844,,870,186,2008,4.17,5634,1246837,9780316027670
3689386083,0,,Thu Dec 10 00:00:00 -0800 2020,51323365,,3464,519,2020,4.19,30720,1246837,9781982156947
3668993482,5,Sun Nov 29 00:00:00 -0800 2020,Mon Nov 30 00:00:00 -0800 2020,55287388,,69,164,2020,4.26,338,1246837,
3668179257,0,,Sat Nov 28 00:00:00 -0800 2020,22522805,,7822,317,2015,3.54,86400,1246837,9780307271037
3653059271,0,,Thu Nov 19 15:15:31 -0800 2020,43204208,,193,163,2018,4.16,1470,1246837,9781732748538
3637860819,0,,,31373233,,2098,340,2021,4.19,9534,1246837,9781338188363
3632989276,0,,Fri Nov 06 00:00:00 -0800 2020,49086091,,110,288,2020,3.95,122473,1246837,9780062913494
3628592360,0,Wed Nov 04 00:00:00 -0800 2020,Thu Nov 05 00:00:00 -0800 2020,23019294,,6014,286,2015,3.80,58827,1246837,9780062363237
3626083780,5,,Mon Nov 02 15:52:09 -0800 2020,50719532,,378,112,2020,3.87,3243,1246837,9781786332257
3591507555,5,,Sun Oct 11 00:00:00 -0700 2020,6667514,,4129,208,2009,4.02,58898,1246837,9780805091748
3581449921,5,,Mon Oct 05 16:44:47 -0700 2020,50202953,,14482,245,2020,4.29,108516,1246837,9781635575637
3546673673,5,,Sun Sep 13 16:51:17 -0700 2020,60930,,1271,214,2005,4.35,16611,1246837,9781583226988
3438880159,0,,Sun Jul 12 16:47:19 -0700 2020,3317054,,1,240,2002,4.00,2,1246837,9780802036018
3401721584,0,Sat Jun 20 00:00:00 -0700 2020,Sat Jun 27 00:00:00 -0700 2020,43448,,6748,389,1979,3.83,181702,1246837,9780743496315
3396166676,0,,Tue Jun 16 00:00:00 -0700 2020,24499258,,4436,238,2015,3.81,56784,1246837,9780812998689
3379723722,0,,Sun Jun 07 16:53:23 -0700 2020,45152372,,3122,352,2019,3.86,102154,1246837,9780525522898
3356191542,0,Mon May 25 12:53:52 -0700 2020,Tue Jun 09 11:09:19 -0700 2020,35411685,,4150,325,2018,3.86,102154,1246837,9780525522874
3314006289,0,Sat May 02 00:00:00 -0700 2020,Mon Jun 08 00:00:00 -0700 2020,16044493,,647,206,2012,3.38,9250,1246837,9780956687685
3299642586,0,Fri Apr 24 16:27:48 -0700 2020,Sat Apr 25 08:01:05 -0700 2020,42964173,,7,95,,3.77,1230,1246837,
3299641542,0,Fri Apr 24 16:26:53 -0700 2020,Fri Apr 24 16:27:16 -0700 2020,32461527,,37,,,4.08,8364,1246837,
3289304113,0,,Sun Apr 19 06:54:46 -0700 2020,330244,,1048,163,2004,3.82,16023,1246837,9780618492398
3287873306,0,,Sat Apr 18 11:29:58 -0700 2020,45892219,,321,256,2020,3.53,1867,1246837,9781644450154
3286606898,0,,Fri Apr 17 00:00:00 -0700 2020,40820979,,58,232,2019,3.34,300,1246837,9781493038237
3262603207,0,Sat Apr 04 08:46:27 -0700 2020,Sat Apr 04 09:22:46 -0700 2020,37921713,,346,,,4.46,11869,1246837,
3240352400,0,,Sat Mar 21 13:02:38 -0700 2020,41150498,,3801,311,2019,3.94,43836,1246837,9781250200136
3230324926,5,,Sat Mar 14 16:58:15 -0700 2020,40036552,,122,,2020,4.03,896,1246837,
3132652279,0,,,6643090,,10952,359,2010,3.89,135486,1246837,9781400068937
3130620256,0,,,18293427,,22678,260,2014,3.99,221001,1246837,9781616203214
3119924158,0,Fri Jan 03 08:50:46 -0800 2020,Fri Jan 03 15:58:32 -0800 2020,13079982,,12178,194,2011,3.98,1959630,1246837,
3112262607,0,,,28256439,,4901,288,,4.04,52841,1246837,9781771642484
3104249262,0,,,15790842,,21580,531,2013,3.76,213654,1246837,9780316176484
3101118675,0,,,13526165,,34248,330,2012,3.88,524961,1246837,9780316204279
3034862779,0,,Tue Jan 01 00:00:00 -0800 2019,14315,,289,171,1996,3.99,2483,1246837,9780679764892
3025856243,5,Sat Oct 26 08:17:42 -0700 2019,Fri Nov 01 16:52:43 -0700 2019,175099,,78,277,2007,3.84,636,1246837,9780670038619
3020065416,0,,,31333,,432,289,2002,3.31,18393,1246837,9788466302203
3008670403,0,,,186442,,97,205,2004,4.01,2638,1246837,9780765302588
2979664701,5,Mon Sep 16 11:23:20 -0700 2019,Mon Oct 07 16:58:52 -0700 2019,227443,,8331,288,1999,3.79,921070,1246837,9780140280098
2966960424,0,,,18693867,,137,432,2014,3.35,20713,1246837,9781594632709
2959008322,0,Sat Aug 31 07:06:46 -0700 2019,Sat Aug 31 16:05:03 -0700 2019,17675462,,24090,409,2012,4.04,323134,1246837,9780545424929
2946141499,0,,Tue Jan 01 00:00:00 -0800 2019,35108939,,45,13,2017,4.38,31385,1246837,
2946141135,0,,,46007673,,2397,509,2019,3.60,89015,1246837,9780735224643
2894110619,0,,,46196961,,33,67,,4.53,182,1246837,
2883003349,5,,,38815794,,309,49,2018,4.12,11661,1246837,9781984818027
2873420809,0,,Tue Jan 01 00:00:00 -0800 2019,40819224,,591,192,2019,3.63,6174,1246837,9780735277526
2868612401,0,,,50901698,,689,187,,3.47,2614,1246837,9781401293239
2841663227,0,,Fri May 31 00:00:00 -0700 2019,42837514,,1904,239,2019,4.37,11920,1246837,9781549304002
2736816038,5,,,36576608,,6215,216,,4.16,544988,1246837,
2705519223,0,Tue Nov 05 03:59:58 -0800 2019,Sat Nov 30 15:44:45 -0800 2019,31373184,,4136,472,2019,4.30,26237,1246837,9781338188325
2638409247,0,,,43354163,,272,4,2018,4.30,1648,1246837,
2638387915,5,,,39025851,,5,37,,3.93,941,1246837,
2638387447,0,,,466506,,60,2,1987,3.93,941,1246837,9780394298689
2623596283,0,,,13166639,,225,177,2012,4.03,2999,1246837,9780374288730
2623595976,0,,,23569887,,97,192,2015,3.89,1728,1246837,9781610916035
2622966636,0,,,40808990,,0,,,4.25,4,1246837,9781884702402
2622962683,0,,,18770398,,4372,640,2014,3.78,90146,1246837,9780812979787
2622962251,0,,,5439,,9331,198,2000,4.16,172491,1246837,9780618101368
2622961638,0,,,477307,,0,,,4.50,2,1246837,9780966750904
2622961187,0,,,75416,,75,,1994,4.42,1198,1246837,9780380721474
2622960044,0,,,1129910,,0,224,2007,3.50,6,1246837,9781845840556
2622959213,0,,,92625,,2053,32,1997,4.39,25249,1246837,9780886825010
2622958799,0,,,23014716,,117,264,2015,3.55,862,1246837,9781137279873
2622958269,0,,,27035325,,0,56,2015,2.00,1,1246837,9781517465902
2622956951,0,,,17456086,,5,504,2012,4.23,52,1246837,9781937930004
2622956021,0,,,102324,,685,173,1998,4.22,24548,1246837,9780930289225
2622955158,0,,,1381461,,9,380,1993,3.90,59,1246837,9780679420842
2622953327,0,,,13140843,,91,320,2012,4.32,847,1246837,9780385654036
2621183449,0,,,31147267,,2056,431,2017,3.79,15368,1246837,9780812995947
2570517405,0,,,37941613,,232,176,2018,3.23,1396,1246837,9781555978181
2566878397,5,Fri Oct 19 05:20:11 -0700 2018,Sun Oct 21 16:56:17 -0700 2018,39027388,,2604,303,2018,4.01,14828,1246837,9780802128782
2556890404,5,,,32829667,,269,320,2017,4.21,2831,1246837,9780735216204
2523922475,5,,,25774452,,487,144,2015,3.63,4345,1246837,9780765385239
2412469932,0,,,30754012,,9,324,2017,4.20,60,1246837,9781604696813
2410916026,0,,,2707732,,7,192,2009,3.96,117,1246837,9780785819448
2409758617,0,Fri Jun 01 07:37:36 -0700 2018,Tue Aug 07 17:44:47 -0700 2018,326362,,9,272,1989,4.36,243,1246837,9780395510223
2408838254,5,,,51964,,6708,355,2007,4.20,183732,1246837,9780765348272
2403016135,0,,,35172505,,241,384,2018,3.52,1624,1246837,9781594632532
2373087652,5,,,30139736,,1349,170,2017,4.18,14082,1246837,9781626924673
2372097545,0,Tue Apr 24 18:34:22 -0700 2018,Tue Mar 05 12:28:45 -0800 2019,10437310,,118,321,2011,3.82,848,1246837,9780061857713
2340164935,0,,,30142139,,1212,443,2017,3.71,7325,1246837,9780399544934
2340151527,5,,,30268362,,212,271,2017,4.32,1519,1246837,9780738750774
2308054895,5,,,334176,,6916,419,1997,4.10,72079,1246837,9780449912553
2296760742,5,,,27274343,,3772,224,2016,3.60,94019,1246837,9781501126963
2280338550,5,,,29751398,,15011,341,2017,3.79,189026,1246837,9780670919987
2202670874,5,,Tue Dec 26 00:00:00 -0800 2017,34550918,,174,152,2017,3.99,963,1246837,
2199091674,5,,Tue Dec 26 00:00:00 -0800 2017,32191659,,68,336,2017,3.82,812,1246837,9780393079036
2176906190,0,,,1724365,,825,312,2008,3.88,4480,1246837,9780061430220
2172200177,0,Thu Nov 02 15:35:18 -0700 2017,Tue Nov 07 07:47:20 -0800 2017,6988014,,297,320,2009,3.62,60738,1246837,9780393337129
2125783997,5,Sat Sep 16 11:24:03 -0700 2017,Sat Sep 16 16:27:20 -0700 2017,5148,,7171,208,2003,3.59,201439,1246837,
2121825034,5,,Tue Sep 12 16:48:56 -0700 2017,16100436,,392,432,2013,3.81,2896,1246837,9780316217781
2096893441,0,Fri Aug 18 00:00:00 -0700 2017,Tue Dec 26 00:00:00 -0800 2017,17158619,,138,128,2013,3.89,1308,1246837,9780979640957
2072677267,0,Wed Jul 26 00:00:00 -0700 2017,Tue Dec 26 00:00:00 -0800 2017,11016695,,1,624,2011,3.55,11,1246837,9780198184386
2067849585,5,Fri Jul 21 00:00:00 -0700 2017,Tue Dec 26 00:00:00 -0800 2017,31933085,,2476,272,2017,3.66,157068,1246837,9780316465182
2050684864,0,Wed Jul 05 00:00:00 -0700 2017,Tue Dec 26 00:00:00 -0800 2017,564004,,5,364,2005,3.72,164,1246837,9780764588846
2050684376,0,Wed Jul 05 00:00:00 -0700 2017,Tue Dec 26 00:00:00 -0800 2017,18349922,,3,552,2013,4.26,62,1246837,9780321967596
2050683643,0,Wed Jul 05 00:00:00 -0700 2017,,33163388,,1630,400,2017,3.86,15511,1246837,9781626727724
2031415706,5,,Sat Jun 10 00:00:00 -0700 2017,29236380,,4514,416,2016,4.15,45252,1246837,9781101934715
2009882257,0,,Tue May 23 00:00:00 -0700 2017,33257478,,778,400,2017,3.67,4210,1246837,9780373212446
1999947235,0,,Sun May 14 11:28:51 -0700 2017,20983898,,0,,,4.00,6,1246837,
1988661114,0,,Tue May 02 05:19:39 -0700 2017,33843362,,4604,262,2017,3.29,33387,1246837,9780385744775
1980352705,0,,Sun Apr 23 00:00:00 -0700 2017,13579626,,1865,305,2014,3.30,14270,1246837,9780062223197
1977198800,5,,,12287209,,4301,58,2011,4.12,80639,1246837,
1973317782,5,,Sun Apr 16 16:25:14 -0700 2017,7343071,,255,272,2010,3.62,4927,1246837,9780007315031
1973317438,0,,Sun Apr 16 11:55:18 -0700 2017,182428,,2,258,2005,4.17,65,1246837,9781571744142
1970963410,0,,,22929563,,3183,318,2015,3.74,26803,1246837,9781620408339
1950639417,0,Wed Mar 01 00:00:00 -0800 2017,Thu Mar 23 00:00:00 -0700 2017,66657,,1020,297,2006,3.81,9025,1246837,9780156031875
1935612823,0,Wed Mar 08 00:00:00 -0800 2017,Wed Mar 08 08:11:30 -0800 2017,28243032,,8290,236,2017,3.94,67805,1246837,9780525425892
1935608820,0,,Tue Dec 26 00:00:00 -0800 2017,15096164,,2514,303,2012,3.93,104605,1246837,9781612183954
1925284519,5,Sun Feb 26 00:00:00 -0800 2017,Tue Dec 26 00:00:00 -0800 2017,28954126,,4932,181,2016,4.22,35706,1246837,9781481450157
1922501547,0,Thu Feb 23 00:00:00 -0800 2017,,13269091,,236,314,2012,3.69,1857,1246837,9781605983608
1922500693,0,Wed Feb 01 00:00:00 -0800 2017,Tue Dec 26 00:00:00 -0800 2017,25372801,,5359,313,2016,3.60,42829,1246837,9780765379948
1922499805,0,Mon Jan 30 00:00:00 -0800 2017,,25902198,,1211,478,2016,3.88,6904,1246837,9780451469922
1897214127,5,,Fri Jan 27 00:00:00 -0800 2017,28954189,,23247,435,2016,4.31,201797,1246837,
1894228016,0,,,30025336,,3787,320,2017,3.82,20148,1246837,9780545930802
1892816644,5,,Wed Jan 25 00:00:00 -0800 2017,18139978,,169,432,2014,3.76,7407,1246837,9780765368102
1885028061,5,,Wed Jan 18 00:00:00 -0800 2017,26245850,,8994,391,2016,3.72,124362,1246837,9781455561780
1861855528,0,,Mon Jan 02 10:11:33 -0800 2017,23203106,,2972,247,2016,3.25,14591,1246837,9780803740488
1838533584,5,,Tue Dec 26 00:00:00 -0800 2017,24611872,,280,199,2015,4.14,2721,1246837,9780147515421
1838530894,0,,Fri Apr 01 00:00:00 -0700 2016,13227454,,15003,320,2012,3.91,162907,1246837,9780812993295
1838530608,0,,Sat Oct 01 00:00:00 -0700 2016,9969571,,71824,374,2011,4.24,1000822,1246837,9780307887436
1838530341,0,,Fri Apr 01 00:00:00 -0700 2016,26892110,,3745,390,2016,4.09,39012,1246837,9780553418620
1838528228,0,,Fri Jan 01 00:00:00 -0800 2016,28600081,,1785,312,2016,3.84,12119,1246837,9781338045611
1838527917,0,,Fri Jan 01 00:00:00 -0800 2016,727011,,17,272,1995,3.70,128,1246837,9781565841789
1838526905,0,,Fri Jan 01 00:00:00 -0800 2016,608832,,2,314,2005,3.52,33,1246837,9780874830590
1838526521,0,,Fri Jan 01 00:00:00 -0800 2016,491462,,2,317,1995,4.46,24,1246837,9780292765641
1838525401,0,,Mon Feb 01 00:00:00 -0800 2016,6952,,5599,222,1993,3.95,340092,1246837,
1838524739,0,,Fri Jul 01 00:00:00 -0700 2016,241799,,1,264,2006,3.33,30,1246837,9780595423439
1838523501,0,,Tue Nov 01 00:00:00 -0700 2016,23587107,,91,320,2016,3.65,471,1246837,
1838521738,0,,Fri Jul 01 00:00:00 -0700 2016,33295690,,660,368,2017,3.91,4072,1246837,9780062398536
1838521313,0,,Fri Jan 01 00:00:00 -0800 2016,885344,,0,216,1992,4.11,246,1246837,9780500050682
1838520727,0,,Tue Nov 01 00:00:00 -0700 2016,25665016,,933,336,2016,3.99,5497,1246837,9780545474320
1838520086,0,,Thu Sep 01 00:00:00 -0700 2016,149196,,1235,307,1989,3.99,44533,1246837,9780553280586
1838519817,0,,Mon Feb 01 00:00:00 -0800 2016,1122620,,4,,,4.17,18,1246837,9781887896511
1838519406,0,,Sat Oct 01 00:00:00 -0700 2016,25816688,,3395,752,2016,3.91,55881,1246837,9780062200631
1838518988,0,,Tue Nov 01 00:00:00 -0700 2016,25365584,,938,415,2016,3.29,7303,1246837,9780571326808
1838518593,0,,Sun Nov 13 00:00:00 -0800 2016,955119,,58,216,2000,4.09,2047,1246837,9780571205073
1827373723,5,,Thu Dec 01 00:00:00 -0800 2016,27404461,,228,128,2015,4.39,2250,1246837,9789187222214
1823264606,5,,Sat Nov 26 00:00:00 -0800 2016,25488299,,350,240,2016,3.98,2038,1246837,
1820652724,5,,Sun Nov 20 00:00:00 -0800 2016,20170404,,34022,333,2014,4.05,381656,1246837,9780385353304
1783497948,0,,Thu Oct 13 16:38:58 -0700 2016,27158835,,1981,256,2016,3.73,15783,1246837,9781250098641
1739532100,0,Fri Aug 26 00:00:00 -0700 2016,Mon Oct 03 06:28:17 -0700 2016,12401556,,10019,294,2012,3.66,92719,1246837,9780812983609
1738530043,0,,Wed Aug 24 00:00:00 -0700 2016,28921,,11478,258,2005,4.14,237273,1246837,
1727177571,0,,Sat Aug 13 14:54:58 -0700 2016,10583,,4088,576,2005,4.02,483814,1246837,9781416524342
1692822084,5,,,26067507,,556,373,2016,3.70,3343,1246837,9780553522631
1679898900,5,,Sun Jun 26 16:50:21 -0700 2016,31122,,6836,408,1998,4.00,92650,1246837,9780312181109
1654144120,5,,Mon May 30 00:00:00 -0700 2016,25332000,,816,232,2016,4.11,7531,1246837,9781626721562
1652481453,5,,Fri May 27 00:00:00 -0700 2016,25899336,,27394,208,,4.36,507198,1246837,
1635074293,0,,Sun May 08 00:00:00 -0700 2016,28374370,,301,368,2016,3.52,1510,1246837,9781443410298
1592010030,0,,Sun Mar 27 07:56:51 -0700 2016,59296,,55,499,1979,4.17,755,1246837,9780394702803
1557373780,5,,,14408138,,21,100,2011,3.83,99,1246837,9781466279483
1488956949,0,,,17378527,,14678,439,2016,4.22,128321,1246837,9780545424981
1476525756,0,,,12000020,,38132,359,2012,4.34,387133,1246837,9781442408920
1475698179,0,,,10235919,,199,342,2012,3.70,1594,1246837,9780575070042
1475697856,0,,,20706317,,4097,405,2014,4.02,78949,1246837,9780316399623
1463331800,0,Tue Dec 08 00:00:00 -0800 2015,Mon Dec 21 00:00:00 -0800 2015,15726915,,1082,321,2014,4.10,8220,1246837,9780062245380
1456890925,5,,Tue Dec 01 15:50:15 -0800 2015,25614492,,17193,391,2016,4.34,157859,1246837,
1440817124,5,,,244422,,283,192,2000,3.92,7267,1246837,
1440816909,5,,,89545,,488,160,2015,3.93,9182,1246837,
1440816744,5,,,244338,,246,208,2021,4.00,13086,1246837,9780380709175
1440816175,5,,,91253,,1253,190,1982,4.09,71221,1246837,9780440800460
1440814743,5,,,225092,,166,160,2004,4.22,2385,1246837,9780440419266
1440814152,5,,,198719,,600,208,1991,4.02,9933,1246837,9780590442480
1440813704,5,,,43035,,3636,252,2001,3.99,169498,1246837,9780439236195
1440813500,5,,,124245,,302,112,1999,3.50,6097,1246837,9780440228868
1440813125,5,,,151370,,1485,359,2007,3.96,45840,1246837,9780312368579
1440812724,5,,,77276,,1821,278,1981,4.07,109963,1246837,9780440401582
1440812394,5,,,18130,,2678,203,1976,3.98,133388,1246837,9780440487616
1440812153,5,,,18131,,18598,211,1973,3.99,1117198,1246837,9780440498056
4468600284,4,,Sun Jan 09 00:00:00 -0800 2022,58484177,,4,400,2022,4.24,33,10171516,9781250756824
4430765211,4,,Thu Jan 13 00:00:00 -0800 2022,57693172,,1908,368,2022,4.17,10830,10171516,9781250803825
4430719559,4,,Sun Jan 09 00:00:00 -0800 2022,51591694,,18,352,2021,3.83,3596,10171516,9781250763679
4430717000,3,,Sat Jan 08 00:00:00 -0800 2022,53369734,,451,352,2022,4.13,1014,10171516,9780593200148
4430715759,4,,Mon Jan 03 00:00:00 -0800 2022,55502885,,279,302,2021,3.82,30082,10171516,9780593333037
4391788370,5,,Sat Jan 01 00:00:00 -0800 2022,5986375,,1768,138,2009,4.50,26144,10171516,9780316068222
4391788131,3,,Fri Dec 31 00:00:00 -0800 2021,44084930,,5916,311,2020,3.83,44504,10171516,9781250237279
4391787479,3,,Fri Dec 31 00:00:00 -0800 2021,1042542,,423,367,2003,4.14,203094,10171516,9780007137312
4391782617,3,,Thu Dec 30 00:00:00 -0800 2021,44143224,,57,484,2019,4.05,1644,10171516,9781489252807
4391781487,5,,Wed Dec 29 00:00:00 -0800 2021,56978115,,102,336,2022,4.49,136,10171516,9781250800558
4383548959,4,,Wed Dec 29 00:00:00 -0800 2021,48505638,,40,,,3.91,11505,10171516,9781916174030
4383548700,4,,Tue Dec 28 00:00:00 -0800 2021,55959479,,8,384,2022,4.05,42,10171516,9780358469988
4383548388,4,,Tue Dec 28 00:00:00 -0800 2021,51335759,,6534,417,,4.39,58890,10171516,9781405297752
4383548091,4,,Mon Dec 27 00:00:00 -0800 2021,23197519,,50,352,2015,3.83,1770,10171516,9781423197386
4383547768,4,,Sun Dec 26 00:00:00 -0800 2021,52585101,,834,384,2020,3.72,25167,10171516,9780062959928
4383547098,4,,Sun Dec 26 00:00:00 -0800 2021,50356565,,9,468,2020,3.86,6755,10171516,9780593099094
4383539276,5,,Sat Dec 25 00:00:00 -0800 2021,57992931,,39,512,2022,4.32,183,10171516,9780062972446
4383538942,4,,Sat Dec 25 00:00:00 -0800 2021,58437702,,3,416,2022,4.08,11383,10171516,9781534446014
4383538564,4,,Fri Dec 24 00:00:00 -0800 2021,34964181,,53,240,2017,4.21,19890,10171516,9781101906743
4383538184,3,,Thu Dec 23 00:00:00 -0800 2021,53453400,,43,372,2021,4.46,33203,10171516,9781542023344
4383537851,3,,Thu Dec 23 00:00:00 -0800 2021,59078993,,236,368,2022,4.19,652,10171516,9781984820631
4383537520,3,,Thu Dec 23 00:00:00 -0800 2021,56774219,,21,320,2021,4.11,145089,10171516,9780593296516
4383531826,5,,Wed Dec 22 00:00:00 -0800 2021,58690308,,389,384,2022,4.59,793,10171516,9780593440872
4383531487,4,,Tue Dec 21 00:00:00 -0800 2021,52379349,,222,,2020,3.76,28479,10171516,9780241396070
4383531070,4,,Mon Dec 20 00:00:00 -0800 2021,59802657,,1,400,2017,3.91,1067,10171516,
4383530732,4,,Sun Dec 19 00:00:00 -0800 2021,55648820,,3094,336,2021,4.09,32062,10171516,
4383530445,5,,Sat Dec 18 00:00:00 -0800 2021,58235022,,2,448,,4.07,2695,10171516,9781984812391
4383530137,5,,Sat Dec 18 00:00:00 -0800 2021,59534227,,2,480,2022,4.36,90,10171516,9780008514631
4383525125,4,,Thu Dec 16 00:00:00 -0800 2021,44033470,,165,649,2019,4.45,7749,10171516,9781720193869
4383524781,2,,Wed Dec 15 00:00:00 -0800 2021,57669111,,186,400,2022,3.82,293,10171516,9781368075022
4383524522,4,,Tue Dec 14 00:00:00 -0800 2021,50634348,,370,496,2020,4.41,15040,10171516,9781471409271
4383524140,3,,Mon Dec 13 00:00:00 -0800 2021,22077977,,46,512,2014,3.87,49615,10171516,9781406355895
4383523854,3,,Sun Dec 12 00:00:00 -0800 2021,59811049,,1,398,2022,4.00,11,10171516,
4383523481,4,,Sat Dec 11 00:00:00 -0800 2021,50516731,,162,302,2020,4.03,47414,10171516,9781542020190
4310072964,3,,Mon Dec 06 00:00:00 -0800 2021,36341632,,11,560,2018,4.11,20896,10171516,
4310069604,4,,Sun Dec 05 00:00:00 -0800 2021,57603668,,49,456,2021,3.89,881,10171516,9781984812612
4310069269,4,,Fri Dec 03 00:00:00 -0800 2021,59058504,,28,470,2022,4.06,24057,10171516,9781250854513
4310069071,4,,Wed Dec 01 00:00:00 -0800 2021,58615990,,31,416,2021,3.91,12174,10171516,9781728258447
4310068894,4,,Sun Nov 28 00:00:00 -0800 2021,57653201,,42,639,2021,4.52,477,10171516,9780316539715
4310068740,4,,Fri Nov 26 00:00:00 -0800 2021,55200664,,47,560,2021,4.18,956,10171516,9780062891525
4310066582,4,,Fri Nov 26 00:00:00 -0800 2021,58547381,,17,403,2021,4.51,2985,10171516,9781409185895
4310066425,3,,Thu Nov 25 00:00:00 -0800 2021,56200366,,1481,336,2021,3.86,10590,10171516,9780593175866
4310066109,4,,Thu Nov 25 00:00:00 -0800 2021,56614597,,1456,502,2021,4.00,7040,10171516,9781250618849
4310065899,2,,Wed Nov 24 00:00:00 -0800 2021,51591587,,37,452,2021,3.11,99,10171516,9781250756169
4310065714,4,,Tue Nov 23 00:00:00 -0800 2021,57693427,,321,368,2022,4.24,482,10171516,9781250268884
4310065564,3,,Mon Nov 22 00:00:00 -0800 2021,53972094,,191,352,2020,4.20,505542,10171516,9780349701455
4310062798,4,,Sun Nov 21 00:00:00 -0800 2021,56755677,,69,448,2022,4.03,86,10171516,9780593124253
4310062608,2,,Sun Nov 21 00:00:00 -0800 2021,59243216,,9,404,,4.11,11217,10171516,9798491895021
4310062389,4,,Sat Nov 20 00:00:00 -0800 2021,55659621,,253,352,2021,3.94,7218,10171516,9780063024991
4310062199,3,,Sat Nov 20 07:57:43 -0800 2021,53086843,,2797,304,2021,3.97,10582,10171516,9781250762030
4310061997,3,,Fri Nov 19 00:00:00 -0800 2021,56269074,,39,384,2021,4.26,100,10171516,9781649370983
4310061677,3,,Fri Nov 19 00:00:00 -0800 2021,58490945,,6,402,2021,3.90,8793,10171516,
4310058615,3,,Thu Nov 18 00:00:00 -0800 2021,58010654,,44,376,,3.93,107,10171516,
4310058452,4,,Tue Dec 21 00:00:00 -0800 2021,56805404,,568,228,2021,4.50,3517,10171516,9780593465066
4310058289,4,,Mon Nov 15 00:00:00 -0800 2021,56732449,,30945,352,2021,4.43,220124,10171516,9780593336823
4310058112,4,,Sun Nov 14 00:00:00 -0800 2021,50886426,,58,465,,4.36,392628,10171516,9781472261397
4310057928,3,,Sat Nov 13 00:00:00 -0800 2021,55710822,,2175,356,2021,4.23,11590,10171516,9781534467620
